Dates,Fed,US3Y,US10Y,KRbase,KR3Y,KR10Y,USDKRW,USDKRW12M
10/10/13,0.09,0.625,2.5,2.5,2.87,3.51,1073.5,1089.54
10/09/13,0.09,0.625,2.5,2.5,2.85,3.46,1073.75,1093.95
10/08/13,0.08,0.625,2.5,2.5,2.85,3.46,1073.75,1094.4
10/07/13,0.08,0.875,2.5,2.5,2.84,3.42,1071.45,1090.67
10/04/13,0.08,0.875,2.5,2.5,2.83,3.4,1069.88,1090.6
10/03/13,0.08,0.875,2.5,2.5,2.82,3.41,1074.05,1092.12
10/02/13,0.07,0.875,2.5,2.5,2.82,3.41,1074.05,1091.53
10/01/13,0.08,0.875,2.5,2.5,2.84,3.45,1073.55,1092.02
09/30/13,0.06,0.875,2.5,2.5,2.82,3.42,1074.57,1094.08
09/27/13,0.08,0.875,2.5,2.5,2.83,3.44,1073.88,1094.25
09/26/13,0.08,0.875,2.5,2.5,2.85,3.46,1075.07,1095.9
09/25/13,0.08,0.875,2.5,2.5,2.84,3.4,1077.25,1094.96
09/24/13,0.09,0.875,2.5,2.5,2.82,3.39,1072.4,1093.82
09/23/13,0.09,0.875,2.5,2.5,2.8,3.4,1073.38,1092.22
09/20/13,0.08,0.875,2.5,2.5,2.85,3.47,1084.15,1098.8
09/19/13,0.09,0.875,2.5,2.5,2.85,3.47,1084.15,1094.3
09/18/13,0.08,0.875,2.5,2.5,2.85,3.47,1084.15,1091.3
09/17/13,0.08,0.875,2.5,2.5,2.85,3.47,1084.15,1101.57
09/16/13,0.08,0.875,2.5,2.5,2.87,3.5,1082.2,1101.38
09/13/13,0.08,0.875,2.5,2.5,2.93,3.57,1086.9,1105.07
09/12/13,0.08,0.875,2.5,2.5,2.91,3.53,1085.05,1102.76
09/11/13,0.08,0.875,2.5,2.5,2.94,3.55,1086.52,1101.08
09/10/13,0.08,0.875,2.5,2.5,2.97,3.62,1084.13,1103.02
09/09/13,0.08,0.625,2.5,2.5,2.95,3.59,1086.85,1099.75
09/06/13,0.08,0.625,2.5,2.5,2.99,3.69,1093.05,1107.25
09/05/13,0.08,0.625,2.5,2.5,2.99,3.7,1098.3,1115.98
09/04/13,0.08,0.625,2.5,2.5,2.93,3.63,1094.55,1108.57
09/03/13,0.09,0.625,2.5,2.5,2.93,3.6,1097.88,1118.98
09/02/13,0.07,0.625,2.5,2.5,2.92,3.59,1100.6,1114.39
08/30/13,0.07,0.625,2.5,2.5,2.88,3.53,1110.23,1127.02
08/29/13,0.08,0.625,2.5,2.5,2.91,3.58,1109.75,1128.94
08/28/13,0.07,0.625,2.5,2.5,2.93,3.61,1115.3,1130.1
08/27/13,0.07,0.625,2.5,2.5,2.94,3.66,1116.3,1135
08/26/13,0.08,0.625,2.5,2.5,2.94,3.67,1112.65,1130.95
08/23/13,0.08,0.625,2.5,2.5,2.96,3.72,1117.03,1130.46
08/22/13,0.09,0.625,2.5,2.5,2.99,3.73,1122.8,1136.61
08/21/13,0.08,0.625,2.5,2.5,2.97,3.66,1117.3,1138.14
08/20/13,0.09,0.625,2.5,2.5,2.94,3.64,1120.82,1131.85
08/19/13,0.09,0.625,2.5,2.5,2.99,3.74,1115.72,1135.1
08/16/13,0.09,0.625,2.5,2.5,2.96,3.67,1113.7,1130.45
08/15/13,0.08,0.625,2.5,2.5,2.97,3.66,1118.73,1133
08/14/13,0.09,0.625,2.5,2.5,2.97,3.66,1118.73,1134.25
08/13/13,0.08,0.625,2.5,2.5,2.92,3.57,1115.03,1134.5
08/12/13,0.08,0.625,2.5,2.5,2.9,3.54,1113.55,1131.55
08/09/13,0.08,0.625,2.5,2.5,2.91,3.58,1112.3,1127.18
08/08/13,0.09,0.625,2.5,2.5,2.92,3.58,1113,1123.03
08/07/13,0.09,0.625,2.5,2.5,2.94,3.59,1118.52,1129.7
08/06/13,0.09,0.625,1.75,2.5,2.92,3.52,1115.48,1128.43
08/05/13,0.08,0.625,1.75,2.5,2.92,3.51,1113.88,1129.27
08/02/13,0.09,0.625,1.75,2.5,2.96,3.58,1123.75,1133.85
08/01/13,0.08,0.625,1.75,2.5,2.92,3.49,1123.47,1140.82
07/31/13,0.09,0.625,1.75,2.5,2.92,3.49,1122.95,1134.4
07/30/13,0.09,0.625,1.75,2.5,2.91,3.47,1113.77,1131.66
07/29/13,0.08,0.625,1.75,2.5,2.9,3.46,1110.75,1127.35
07/26/13,0.09,0.625,1.75,2.5,2.94,3.51,1111.43,1125.65
07/25/13,0.09,0.625,1.75,2.5,2.95,3.52,1116.1,1130.25
07/24/13,0.09,0.625,1.75,2.5,2.89,3.43,1112.75,1133.69
07/23/13,0.09,0.625,1.75,2.5,2.88,3.41,1117.15,1130.35
07/22/13,0.09,0.625,1.75,2.5,2.85,3.41,1118.7,1130.35
07/19/13,0.09,0.625,1.75,2.5,2.85,3.42,1121.65,1132.8
07/18/13,0.09,0.625,1.75,2.5,2.85,3.41,1126.22,1138
07/17/13,0.09,0.625,1.75,2.5,2.89,3.47,1121.57,1131.74
07/16/13,0.09,0.625,1.75,2.5,2.88,3.44,1118.18,1127.96
07/15/13,0.09,0.625,1.75,2.5,2.89,3.45,1121.95,1134.87
07/12/13,0.09,0.625,1.75,2.5,2.86,3.38,1124.6,1136.05
07/11/13,0.09,0.625,1.75,2.5,2.84,3.37,1122.33,1135.03
07/10/13,0.09,0.625,1.75,2.5,2.94,3.53,1135.93,1148.18
07/09/13,0.1,0.625,1.75,2.5,2.99,3.6,1141.73,1154.82
07/08/13,0.1,0.5,1.75,2.5,3,3.61,1152.17,1158
07/05/13,0.1,0.5,1.75,2.5,2.95,3.5,1142.45,1160.65
07/04/13,0.1,0.5,1.75,2.5,2.93,3.46,1138.5,1151
07/03/13,0.1,0.5,1.75,2.5,2.95,3.45,1143.7,1153.85
07/02/13,0.1,0.5,1.75,2.5,2.94,3.42,1134.05,1151.6
07/01/13,0.1,0.5,1.75,2.5,2.99,3.51,1132.3,1145.65
06/28/13,0.07,0.5,1.75,2.5,2.88,3.4,1142.05,1155.38
06/27/13,0.09,0.5,1.75,2.5,2.97,3.44,1149.68,1156.18
06/26/13,0.09,0.5,1.75,2.5,2.97,3.5,1154.4,1165.82
06/25/13,0.09,0.5,1.75,2.5,3.02,3.58,1159.57,1165.03
06/24/13,0.1,0.5,1.75,2.5,3.12,3.68,1161.28,1171.07
06/21/13,0.1,0.5,1.75,2.5,3.04,3.58,1153.75,1166.86
06/20/13,0.1,0.5,1.75,2.5,2.94,3.41,1145.57,1164.9
06/19/13,0.1,0.5,1.75,2.5,2.81,3.24,1130.7,1153.47
06/18/13,0.12,0.5,1.75,2.5,2.77,3.21,1131,1145.05
06/17/13,0.11,0.5,1.75,2.5,2.81,3.27,1126.23,1142.32
06/14/13,0.1,0.5,1.75,2.5,2.76,3.19,1126.4,1141.55
06/13/13,0.09,0.5,1.75,2.5,2.82,3.25,1134.5,1138.45
06/12/13,0.08,0.5,1.75,2.5,2.88,3.31,1133.65,1145.47
06/11/13,0.09,0.5,1.75,2.5,2.8,3.2,1133.95,1143.9
06/10/13,0.09,0.25,1.75,2.5,2.79,3.15,1127.4,1142.9
06/07/13,0.09,0.25,1.75,2.5,2.77,3.13,1116.85,1136.28
06/06/13,0.1,0.25,1.75,2.5,2.81,3.16,1116.03,1132.8
06/05/13,0.09,0.25,1.75,2.5,2.81,3.16,1116.03,1134.75
06/04/13,0.11,0.25,1.75,2.5,2.78,3.13,1122.3,1137.5
06/03/13,0.1,0.25,1.75,2.5,2.78,3.12,1128.18,1134
05/31/13,0.09,0.25,1.75,2.5,2.78,3.12,1130.9,1145.7
05/30/13,0.08,0.25,1.75,2.5,2.75,3.05,1127.45,1139.13
05/29/13,0.08,0.25,1.75,2.5,2.75,3.04,1132.95,1144.45
05/28/13,0.09,0.25,1.75,2.5,2.64,2.94,1126.78,1144.14
05/27/13,0.09,0.25,1.75,2.5,2.61,2.92,1122.45,1133.35
05/24/13,0.09,0.25,1.75,2.5,2.62,2.94,1127.13,1140.75
05/23/13,0.08,0.25,1.75,2.5,2.61,2.93,1128.55,1136.68
05/22/13,0.08,0.25,1.75,2.5,2.61,2.93,1113.9,1134.38
05/21/13,0.09,0.25,1.75,2.5,2.6,2.92,1110.7,1127.45
05/20/13,0.1,0.25,1.75,2.5,2.6,2.92,1116.68,1128.25
05/17/13,0.1,0.25,1.75,2.5,2.56,2.89,1116.5,1135.13
05/16/13,0.11,0.25,1.75,2.5,2.56,2.89,1116.5,1128.1
05/15/13,0.12,0.25,1.75,2.5,2.56,2.88,1114.68,1130.74
05/14/13,0.11,0.25,1.75,2.5,2.56,2.87,1106.55,1127.5
05/13/13,0.12,0.25,1.75,2.5,2.57,2.89,1111.4,1127.8
05/10/13,0.12,0.25,1.75,2.5,2.55,2.87,1106.33,1123.45
05/09/13,0.12,0.25,1.75,2.5,2.55,2.84,1091.28,1109.3
05/08/13,0.12,0.25,1.75,2.75,2.55,2.82,1086.8,1096.67
05/07/13,0.12,0.25,2,2.75,2.54,2.8,1091.65,1100.68
05/06/13,0.14,0.25,2,2.75,2.56,2.81,1094.45,1108.72
05/03/13,0.14,0.25,2,2.75,2.47,2.74,1097.5,1110.35
05/02/13,0.15,0.25,2,2.75,2.44,2.73,1101.53,1113.33
05/01/13,0.14,0.25,2,2.75,2.49,2.77,1101.95,1111.26
04/30/13,0.14,0.25,2,2.75,2.49,2.77,1101.1,1112.65
04/29/13,0.13,0.25,2,2.75,2.52,2.81,1107.25,1116.55
04/26/13,0.13,0.25,2,2.75,2.52,2.8,1111.9,1123.91
04/25/13,0.13,0.25,2,2.75,2.56,2.82,1112.15,1123.1
04/24/13,0.13,0.25,2,2.75,2.61,2.85,1117.68,1131.19
04/23/13,0.14,0.25,2,2.75,2.6,2.85,1120.85,1133.55
04/22/13,0.15,0.25,2,2.75,2.62,2.87,1118.95,1134.67
04/19/13,0.15,0.25,2,2.75,2.61,2.87,1116.2,1136.51
04/18/13,0.15,0.25,2,2.75,2.59,2.86,1123.9,1136.72
04/17/13,0.15,0.25,2,2.75,2.63,2.9,1118.48,1136.07
04/16/13,0.15,0.25,2,2.75,2.61,2.9,1115.18,1129.09
04/15/13,0.15,0.25,2,2.75,2.66,2.97,1120.5,1138.9
04/12/13,0.15,0.25,2,2.75,2.67,2.96,1129.15,1148.61
04/11/13,0.15,0.25,2,2.75,2.63,2.91,1129.18,1145.75
04/10/13,0.15,0.25,2,2.75,2.48,2.79,1136.4,1144.86
04/09/13,0.15,0.25,2,2.75,2.49,2.79,1139.3,1152.06
04/08/13,0.15,0.375,2,2.75,2.47,2.77,1140.13,1157.66
04/05/13,0.15,0.375,2,2.75,2.44,2.76,1131.65,1151.39
04/04/13,0.14,0.375,2,2.75,2.48,2.79,1123.68,1140.45
04/03/13,0.14,0.375,2,2.75,2.47,2.78,1117.55,1136
04/02/13,0.15,0.375,2,2.75,2.47,2.8,1118.05,1137.8
04/01/13,0.16,0.375,2,2.75,2.49,2.81,1114.68,1130.63
03/29/13,0.09,0.375,2,2.75,2.52,2.8,1111.3,1129.06
03/28/13,0.13,0.375,2,2.75,2.45,2.73,1112.65,1130.7
03/27/13,0.12,0.375,2,2.75,2.58,2.86,1111.57,1128.12
03/26/13,0.14,0.375,2,2.75,2.58,2.88,1105.25,1125.37
03/25/13,0.15,0.375,2,2.75,2.58,2.88,1110.8,1130.77
03/22/13,0.15,0.375,2,2.75,2.58,2.87,1119.22,1135.83
03/21/13,0.16,0.375,2,2.75,2.59,2.89,1116.05,1134.14
03/20/13,0.15,0.375,2,2.75,2.6,2.9,1116.53,1134.68
03/19/13,0.15,0.375,2,2.75,2.6,2.88,1111.13,1133.64
03/18/13,0.16,0.375,2,2.75,2.59,2.9,1114.65,1132.75
03/15/13,0.16,0.375,2,2.75,2.61,2.93,1110.7,1129.69
03/14/13,0.15,0.375,2,2.75,2.62,2.95,1109.25,1127.5
03/13/13,0.14,0.375,2,2.75,2.61,2.96,1097.45,1121.95
03/12/13,0.15,0.375,2,2.75,2.61,2.95,1095.4,1117.2
03/11/13,0.16,0.375,2,2.75,2.66,3,1094.75,1117.5
03/08/13,0.15,0.375,2,2.75,2.66,2.99,1090.65,1115.01
03/07/13,0.16,0.375,2,2.75,2.66,2.99,1087.1,1104.79
03/06/13,0.15,0.375,2,2.75,2.64,2.96,1082.65,1104.48
03/05/13,0.15,0.375,2,2.75,2.63,2.93,1087.05,1104.34
03/04/13,0.16,0.375,2,2.75,2.63,2.94,1093.2,1109.93
03/01/13,0.14,0.375,2,2.75,2.63,2.94,1082.65,1107.17
02/28/13,0.14,0.375,2,2.75,2.63,2.94,1082.65,1102.77
02/27/13,0.14,0.375,2,2.75,2.63,2.93,1084.45,1101.89
02/26/13,0.14,0.375,2,2.75,2.65,2.98,1088,1106.75
02/25/13,0.15,0.375,2,2.75,2.68,3.02,1086.35,1106.75
02/22/13,0.16,0.375,2,2.75,2.69,3.02,1084.68,1103.74
02/21/13,0.16,0.375,2,2.75,2.68,3.02,1086.2,1107.81
02/20/13,0.15,0.375,2,2.75,2.71,3.04,1078.38,1100.5
02/19/13,0.15,0.375,2,2.75,2.69,3.03,1081.05,1096.34
02/18/13,0.16,0.375,2,2.75,2.71,3.06,1082.08,1100.73
02/15/13,0.16,0.375,2,2.75,2.72,3.08,1078.05,1100.17
02/14/13,0.14,0.375,2,2.75,2.73,3.09,1083.58,1100.16
02/13/13,0.14,0.375,2,2.75,2.73,3.08,1086.95,1103.99
02/12/13,0.13,0.375,1.625,2.75,2.71,3.04,1090.85,1105.99
02/11/13,0.14,0.375,1.625,2.75,2.72,3.06,1096.13,1112.28
02/08/13,0.14,0.375,1.625,2.75,2.72,3.06,1096.13,1109.29
02/07/13,0.13,0.375,1.625,2.75,2.72,3.06,1087.85,1109.28
02/06/13,0.13,0.375,1.625,2.75,2.72,3.07,1088.13,1107.18
02/05/13,0.13,0.375,1.625,2.75,2.75,3.08,1086.7,1102.97
02/04/13,0.13,0.375,1.625,2.75,2.76,3.11,1084.65,1105.89
02/01/13,0.14,0.375,1.625,2.75,2.76,3.12,1097.35,1109.72
01/31/13,0.15,0.375,1.625,2.75,2.76,3.1,1088.63,1106.32
01/30/13,0.12,0.375,1.625,2.75,2.78,3.1,1085.4,1106.83
01/29/13,0.12,0.375,1.625,2.75,2.75,3.04,1082.68,1100.02
01/28/13,0.14,0.375,1.625,2.75,2.74,3.02,1092.53,1107.88
01/25/13,0.14,0.375,1.625,2.75,2.71,2.99,1074.07,1099.47
01/24/13,0.15,0.375,1.625,2.75,2.71,3,1068.8,1086.75
01/23/13,0.13,0.375,1.625,2.75,2.72,3.01,1066.25,1084.41
01/22/13,0.14,0.375,1.625,2.75,2.73,3.02,1062.22,1080.73
01/21/13,0.14,0.375,1.625,2.75,2.74,3.02,1062.75,1081.06
01/18/13,0.14,0.375,1.625,2.75,2.75,3.02,1057.1,1076.28
01/17/13,0.14,0.375,1.625,2.75,2.73,3,1058.15,1074.78
01/16/13,0.14,0.375,1.625,2.75,2.74,3.02,1058.77,1075.74
01/15/13,0.15,0.375,1.625,2.75,2.73,3.01,1056.57,1075.23
01/14/13,0.14,0.375,1.625,2.75,2.76,3.04,1056.13,1074.11
01/11/13,0.14,0.375,1.625,2.75,2.76,3.05,1054.78,1075.05
01/10/13,0.14,0.375,1.625,2.75,2.7,3.02,1060.32,1077.03
01/09/13,0.14,0.375,1.625,2.75,2.75,3.05,1061.6,1078.5
01/08/13,0.15,0.375,1.625,2.75,2.74,3.08,1062.95,1081.27
01/07/13,0.16,0.25,1.625,2.75,2.76,3.1,1063.65,1081.5
01/04/13,0.16,0.25,1.625,2.75,2.74,3.13,1063.73,1079.95
01/03/13,0.17,0.25,1.625,2.75,2.76,3.13,1061.68,1082
01/02/13,0.17,0.25,1.625,2.75,2.82,3.19,1063.5,1081.46
01/01/13,0.09,0.25,1.625,2.75,2.82,3.16,1070.55,1089.25
12/31/12,0.09,0.25,1.625,2.75,2.82,3.16,1070.55,1086.99
12/28/12,0.17,0.25,1.625,2.75,2.82,3.16,1070.55,1087.41
12/27/12,0.17,0.25,1.625,2.75,2.85,3.21,1072.18,1091.07
12/26/12,0.17,0.25,1.625,2.75,2.88,3.24,1073.3,1091.98
12/25/12,0.18,0.25,1.625,2.75,2.87,3.21,1074.28,1092.36
12/24/12,0.18,0.25,1.625,2.75,2.87,3.21,1074.28,1092.38
12/21/12,0.17,0.25,1.625,2.75,2.85,3.18,1074.35,1094.41
12/20/12,0.17,0.25,1.625,2.75,2.88,3.2,1074.8,1092
12/19/12,0.17,0.25,1.625,2.75,2.9,3.19,1075.13,1090.63
12/18/12,0.17,0.25,1.625,2.75,2.9,3.19,1075.13,1090.08
12/17/12,0.16,0.25,1.625,2.75,2.88,3.16,1072.43,1089.97
12/14/12,0.17,0.25,1.625,2.75,2.87,3.15,1074.68,1091.88
12/13/12,0.16,0.25,1.625,2.75,2.86,3.14,1073.05,1090.14
12/12/12,0.17,0.25,1.625,2.75,2.83,3.1,1074.95,1089.61
12/11/12,0.17,0.25,1.625,2.75,2.83,3.09,1076.7,1091.86
12/10/12,0.16,0.375,1.625,2.75,2.83,3.09,1079.13,1094.16
12/07/12,0.16,0.375,1.625,2.75,2.81,3.06,1081.65,1098.53
12/06/12,0.16,0.375,1.625,2.75,2.83,3.07,1083.1,1100.5
12/05/12,0.16,0.375,1.625,2.75,2.86,3.08,1081.55,1098.48
12/04/12,0.17,0.375,1.625,2.75,2.84,3.04,1083.47,1101
12/03/12,0.16,0.375,1.625,2.75,2.84,3.03,1083.02,1099.57
11/30/12,0.16,0.375,1.625,2.75,2.84,3.03,1082.85,1099.07
11/29/12,0.16,0.375,1.625,2.75,2.83,3.02,1084.15,1100.26
11/28/12,0.16,0.375,1.625,2.75,2.83,3.02,1086.43,1101.96
11/27/12,0.16,0.375,1.625,2.75,2.84,3.04,1084.1,1102.55
11/26/12,0.16,0.375,1.625,2.75,2.82,3.02,1085.48,1101.13
11/23/12,0.16,0.375,1.625,2.75,2.84,3.03,1086.18,1100.27
11/22/12,0.16,0.375,1.625,2.75,2.82,3.01,1085.82,1101.06
11/21/12,0.16,0.375,1.625,2.75,2.8,2.99,1083.38,1098
11/20/12,0.16,0.375,1.625,2.75,2.8,2.99,1082.23,1097.83
11/19/12,0.16,0.375,1.625,2.75,2.79,2.98,1086.98,1100.28
11/16/12,0.16,0.375,1.625,2.75,2.77,2.96,1091.85,1104.41
11/15/12,0.16,0.375,1.625,2.75,2.78,2.97,1086.75,1103.19
11/14/12,0.16,0.375,1.625,2.75,2.79,2.97,1085.07,1103.91
11/13/12,0.16,0.375,1.625,2.75,2.78,2.96,1089.88,1106
11/12/12,0.16,0.375,1.625,2.75,2.79,2.98,1088.63,1105.74
11/09/12,0.16,0.375,1.625,2.75,2.79,2.98,1087.82,1105.9
11/08/12,0.16,0.375,1.625,2.75,2.76,2.96,1089.45,1107.46
11/07/12,0.16,0.375,1.625,2.75,2.78,2.99,1085.43,1105.81
11/06/12,0.16,0.375,1.625,2.75,2.78,2.99,1090.75,1107.03
11/05/12,0.17,0.25,1.625,2.75,2.8,2.99,1091.18,1108.5
11/02/12,0.16,0.25,1.625,2.75,2.78,2.97,1090.8,1109.62
11/01/12,0.17,0.25,1.625,2.75,2.77,2.96,1092.35,1109.08
10/31/12,0.18,0.25,1.625,2.75,2.77,2.96,1090.7,1107.26
10/30/12,0.17,0.25,1.625,2.75,2.78,2.98,1091.55,1107.82
10/29/12,0.17,0.25,1.625,2.75,2.79,2.98,1095.9,1114.4
10/26/12,0.16,0.25,1.625,2.75,2.78,2.98,1096.98,1111.98
10/25/12,0.16,0.25,1.625,2.75,2.81,3.01,1098.1,1112.61
10/24/12,0.17,0.25,1.625,2.75,2.81,3.01,1104.13,1120.93
10/23/12,0.15,0.25,1.625,2.75,2.82,3.02,1103.05,1122.94
10/22/12,0.15,0.25,1.625,2.75,2.84,3.04,1104.25,1120.5
10/19/12,0.16,0.25,1.625,2.75,2.81,3.02,1103.48,1123.3
10/18/12,0.15,0.25,1.625,2.75,2.84,3.02,1104.38,1123.58
10/17/12,0.15,0.25,1.625,2.75,2.81,2.98,1105.57,1122.53
10/16/12,0.16,0.25,1.625,2.75,2.78,2.96,1107.13,1122.92
10/15/12,0.16,0.25,1.625,2.75,2.76,2.94,1110.45,1126.64
10/12/12,0.16,0.25,1.625,2.75,2.77,2.95,1111.45,1130.5
10/11/12,0.16,0.25,1.625,2.75,2.74,2.92,1114.32,1129.43
10/10/12,0.16,0.25,1.625,3,2.71,2.91,1114.72,1130.23
10/09/12,0.16,0.25,1.625,3,2.76,2.96,1110.78,1129.46
10/08/12,0.15,0.25,1.625,3,2.76,2.96,1112.07,1128.24
10/05/12,0.15,0.25,1.625,3,2.75,2.95,1111.45,1126.37
10/04/12,0.15,0.25,1.625,3,2.74,2.95,1113.77,1128.05
10/03/12,0.16,0.25,1.625,3,2.76,2.97,1112.63,1130.18
10/02/12,0.16,0.25,1.625,3,2.76,2.97,1112.63,1130.1
10/01/12,0.15,0.25,1.625,3,2.79,3.02,1111.4,1129.78
09/28/12,0.09,0.25,1.625,3,2.79,3.02,1111.4,1129.84
09/27/12,0.14,0.25,1.625,3,2.81,3.05,1116.35,1131.16
09/26/12,0.15,0.25,1.625,3,2.79,3.03,1121,1135.95
09/25/12,0.15,0.25,1.625,3,2.8,3.04,1119.48,1135.21
09/24/12,0.16,0.25,1.625,3,2.81,3.05,1120.47,1137.48
09/21/12,0.15,0.25,1.625,3,2.84,3.07,1119.25,1135.78
09/20/12,0.16,0.25,1.625,3,2.82,3.05,1123.03,1135.98
09/19/12,0.15,0.25,1.625,3,2.88,3.12,1114.72,1132.81
09/18/12,0.16,0.25,1.625,3,2.86,3.09,1118.4,1136.03
09/17/12,0.16,0.25,1.625,3,2.9,3.13,1115.97,1135.34
09/14/12,0.16,0.25,1.625,3,2.86,3.08,1117.23,1132.88
09/13/12,0.15,0.25,1.625,3,2.87,3.07,1128.43,1138.96
09/12/12,0.15,0.25,1.625,3,2.8,3.02,1126.5,1143.07
09/11/12,0.15,0.25,1.625,3,2.78,3.01,1128.2,1142.54
09/10/12,0.15,0.25,1.625,3,2.8,3.04,1129.38,1144.78
09/07/12,0.15,0.25,1.625,3,2.82,3.06,1130.38,1142.7
09/06/12,0.16,0.25,1.625,3,2.75,2.99,1133.85,1145.85
09/05/12,0.16,0.25,1.625,3,2.74,2.98,1135.85,1152.23
09/04/12,0.14,0.25,1.625,3,2.77,3.02,1133.15,1149.42
09/03/12,0.13,0.25,1.625,3,2.75,3,1131.05,1146.97
08/31/12,0.13,0.25,1.625,3,2.76,3.02,1134.65,1148.37
08/30/12,0.14,0.25,1.625,3,2.78,3.03,1134.03,1152.48
08/29/12,0.13,0.25,1.625,3,2.79,3.03,1133.45,1151.78
08/28/12,0.13,0.25,1.625,3,2.81,3.06,1136.73,1152.18
08/27/12,0.13,0.25,1.625,3,2.81,3.06,1135.38,1152.65
08/24/12,0.13,0.25,1.625,3,2.83,3.08,1134.13,1151.94
08/23/12,0.13,0.25,1.625,3,2.88,3.12,1130.55,1151.41
08/22/12,0.13,0.25,1.625,3,2.9,3.16,1135.95,1149.3
08/21/12,0.13,0.25,1.625,3,2.9,3.16,1131.18,1149.01
08/20/12,0.13,0.25,1.625,3,2.95,3.21,1135.53,1151.45
08/17/12,0.13,0.25,1.625,3,2.93,3.19,1134.25,1153.49
08/16/12,0.13,0.25,1.625,3,2.95,3.21,1134.13,1149.99
08/15/12,0.13,0.25,1.625,3,2.87,3.11,1129.65,1150.44
08/14/12,0.13,0.25,1.625,3,2.87,3.11,1129.65,1148.68
08/13/12,0.13,0.25,1.625,3,2.82,3.06,1131.13,1148.64
08/10/12,0.13,0.25,1.625,3,2.79,3.04,1130.28,1146.59
08/09/12,0.13,0.25,1.625,3,2.82,3.06,1125.53,1144.35
08/08/12,0.13,0.25,1.625,3,2.76,3.01,1128.23,1145.93
08/07/12,0.13,0.25,1.75,3,2.78,3.03,1128.78,1143.59
08/06/12,0.14,0.25,1.75,3,2.78,3.03,1129.03,1142.4
08/03/12,0.14,0.25,1.75,3,2.77,3.03,1134.82,1142.05
08/02/12,0.14,0.25,1.75,3,2.79,3.1,1131.73,1151.85
08/01/12,0.14,0.25,1.75,3,2.83,3.14,1126.63,1147.88
07/31/12,0.13,0.25,1.75,3,2.85,3.14,1130.55,1145.7
07/30/12,0.14,0.25,1.75,3,2.85,3.13,1137.5,1151.86
07/27/12,0.14,0.25,1.75,3,2.86,3.13,1138.28,1149.61
07/26/12,0.14,0.25,1.75,3,2.81,3.04,1147.05,1157.63
07/25/12,0.15,0.25,1.75,3,2.78,3.01,1151,1162.33
07/24/12,0.15,0.25,1.75,3,2.83,3.07,1146.15,1166.8
07/23/12,0.14,0.25,1.75,3,2.82,3.06,1146.57,1165.38
07/20/12,0.13,0.25,1.75,3,2.88,3.15,1141.15,1159.8
07/19/12,0.13,0.25,1.75,3,2.91,3.18,1139.2,1154.52
07/18/12,0.16,0.25,1.75,3,2.89,3.16,1142.5,1156.13
07/17/12,0.17,0.25,1.75,3,2.92,3.2,1143.35,1158.5
07/16/12,0.18,0.25,1.75,3,2.95,3.24,1147.03,1161.29
07/13/12,0.19,0.25,1.75,3,2.95,3.27,1150.23,1162.64
07/12/12,0.18,0.25,1.75,3,2.97,3.29,1151.25,1169.07
07/11/12,0.17,0.25,1.75,3.25,3.19,3.51,1140.93,1159.39
07/10/12,0.17,0.25,1.75,3.25,3.22,3.53,1143.7,1160.8
07/09/12,0.17,0.375,1.75,3.25,3.21,3.52,1141.4,1159.74
07/06/12,0.17,0.375,1.75,3.25,3.23,3.54,1137.93,1163.64
07/05/12,0.17,0.375,1.75,3.25,3.27,3.56,1135.13,1153.16
07/04/12,0.17,0.375,1.75,3.25,3.28,3.57,1135.65,1156.81
07/03/12,0.17,0.375,1.75,3.25,3.29,3.58,1138.23,1150.87
07/02/12,0.18,0.375,1.75,3.25,3.3,3.61,1146,1160.68
06/29/12,0.09,0.375,1.75,3.25,3.3,3.62,1145.88,1156.87
06/28/12,0.15,0.375,1.75,3.25,3.26,3.58,1154.33,1175.67
06/27/12,0.15,0.375,1.75,3.25,3.27,3.61,1156.2,1172.79
06/26/12,0.16,0.375,1.75,3.25,3.29,3.63,1158.38,1173.6
06/25/12,0.17,0.375,1.75,3.25,3.29,3.63,1161.65,1179.28
06/22/12,0.17,0.375,1.75,3.25,3.29,3.64,1157.05,1174.06
06/21/12,0.17,0.375,1.75,3.25,3.31,3.66,1151.6,1176.57
06/20/12,0.16,0.375,1.75,3.25,3.31,3.67,1151.03,1169.64
06/19/12,0.17,0.375,1.75,3.25,3.29,3.65,1156.43,1170.51
06/18/12,0.17,0.375,1.75,3.25,3.3,3.67,1157.23,1178.96
06/15/12,0.18,0.375,1.75,3.25,3.27,3.64,1165.7,1179.15
06/14/12,0.17,0.375,1.75,3.25,3.29,3.64,1166.3,1180.53
06/13/12,0.17,0.375,1.75,3.25,3.31,3.64,1168.35,1185.18
06/12/12,0.16,0.375,1.75,3.25,3.29,3.62,1170.53,1185.11
06/11/12,0.17,0.25,1.75,3.25,3.32,3.66,1165.85,1191.08
06/08/12,0.17,0.25,1.75,3.25,3.25,3.57,1175.33,1188.01
06/07/12,0.16,0.25,1.75,3.25,3.3,3.65,1171.48,1185.89
06/06/12,0.16,0.25,1.75,3.25,3.28,3.62,1180.2,1184.5
06/05/12,0.17,0.25,1.75,3.25,3.28,3.62,1180.2,1194.51
06/04/12,0.17,0.25,1.75,3.25,3.26,3.57,1181.9,1193.48
06/01/12,0.16,0.25,1.75,3.25,3.3,3.64,1177.75,1198.13
05/31/12,0.16,0.25,1.75,3.25,3.32,3.69,1179.93,1198.84
